date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-02-28,Monday,DONG_THAP,045782,46795,12332,95340,79829,50203,48473,34233,10644,99493,61363,52743,0203,9699,9592,6352,135,45,dafa304703f5fb6f,https://xoso.com.vn/xsmn-28-02-2022.html,OK
2022-03-07,Monday,DONG_THAP,565363,81996,90773,69630,17665,35902,95020,39488,11595,41831,98052,57484,7362,8794,4406,3649,064,01,d78ed8d54a09c565,https://xoso.com.vn/xsmn-07-03-2022.html,OK
2022-03-14,Monday,DONG_THAP,277782,04277,55727,02248,18573,27385,17110,56543,56269,53118,09774,75716,6778,0072,4918,4735,227,52,0ee9de5e9ff6bf96,https://xoso.com.vn/xsmn-14-03-2022.html,OK
2022-03-21,Monday,DONG_THAP,026623,67543,58710,62956,32204,99199,37836,19162,94956,98134,32823,87407,0207,9178,4283,0074,557,87,46dad37ed019801c,https://xoso.com.vn/xsmn-21-03-2022.html,OK
2022-03-28,Monday,DONG_THAP,842663,09862,63597,69420,59175,03956,13123,57034,69449,04816,59784,83792,3583,3707,2536,9206,845,21,6a4e90bfa3299040,https://xoso.com.vn/xsmn-28-03-2022.html,OK
2022-04-04,Monday,DONG_THAP,365662,69302,10070,76180,92023,48379,17516,13788,65324,21154,97180,33771,3213,7947,2865,9381,860,00,6480f92f8462da2b,https://xoso.com.vn/xsmn-04-04-2022.html,OK
2022-04-11,Monday,DONG_THAP,206454,29852,29107,47519,66506,91908,32292,93569,36755,52969,15538,17515,8568,9223,8568,0596,236,94,f9de2a5c25d5e8ae,https://xoso.com.vn/xsmn-11-04-2022.html,OK
2022-04-18,Monday,DONG_THAP,405616,10005,29343,68790,57508,52776,11451,31655,44687,04468,56089,62489,3194,2186,6584,7725,142,07,61e752ff642bd789,https://xoso.com.vn/xsmn-18-04-2022.html,OK
2022-04-25,Monday,DONG_THAP,720096,57357,20558,16232,39172,57612,90703,20840,43866,62389,80093,78058,4757,7605,7938,0268,936,55,53dce6b56b62cabf,https://xoso.com.vn/xsmn-25-04-2022.html,OK
2022-05-02,Monday,DONG_THAP,914098,23464,35479,70758,23776,94181,96891,34862,10176,18162,27159,13749,4388,7055,2310,6387,053,16,b719e25eb8d86901,https://xoso.com.vn/xsmn-02-05-2022.html,OK
