date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2020-12-26,Saturday,HAU_GIANG,315906,00813,81864,34487,91646,47714,45217,08766,66140,27301,90101,21332,0987,3898,1311,1172,112,63,97bc4b3a2352c137,https://xoso.com.vn/xsmn-26-12-2020.html,OK
2021-01-02,Saturday,HAU_GIANG,857942,51473,64309,37846,74806,18291,36183,72835,36249,80371,18388,06709,6010,8935,9924,6247,595,91,e2579d5e570668ab,https://xoso.com.vn/xsmn-02-01-2021.html,OK
2021-01-09,Saturday,HAU_GIANG,872304,32794,28728,52111,54694,85462,85049,55677,68088,28917,79960,37252,6647,6192,2364,0542,777,99,f54a4ad588000323,https://xoso.com.vn/xsmn-09-01-2021.html,OK
2021-01-16,Saturday,HAU_GIANG,943293,26109,01849,63605,86436,94590,26673,57725,64287,72736,28542,42130,7676,5861,0086,8917,244,19,f11e6943466708ff,https://xoso.com.vn/xsmn-16-01-2021.html,OK
2021-01-23,Saturday,HAU_GIANG,615442,47048,52410,94385,72589,76974,86397,32432,94755,57038,92525,33962,0645,6373,7695,2876,086,40,d5a19823a770a429,https://xoso.com.vn/xsmn-23-01-2021.html,OK
2021-01-30,Saturday,HAU_GIANG,282772,52314,50834,45416,77624,43748,64539,92609,80201,42819,83272,21078,6026,1148,9494,6860,444,48,d5147e08e52eeb26,https://xoso.com.vn/xsmn-30-01-2021.html,OK
2021-02-06,Saturday,HAU_GIANG,901894,33630,69016,08449,30775,06216,92306,43408,39677,62238,21059,81810,7889,1739,3463,9548,990,90,9705b66834941c47,https://xoso.com.vn/xsmn-06-02-2021.html,OK
2021-02-13,Saturday,HAU_GIANG,910568,02942,43901,25592,64932,13051,93593,50153,09326,91920,16395,00441,6465,1941,1760,7359,752,75,6ad61f47e508e223,https://xoso.com.vn/xsmn-13-02-2021.html,OK
2021-02-20,Saturday,HAU_GIANG,788316,66583,48324,80419,00316,03656,74184,51530,95740,81083,43517,39129,9705,6233,6102,4707,421,75,44aa450b840bc542,https://xoso.com.vn/xsmn-20-02-2021.html,OK
2021-02-27,Saturday,HAU_GIANG,732534,90932,97011,39643,25731,83585,54952,27402,89752,96628,08551,66335,6384,3120,6292,8795,467,08,dea0c9d1c633f91a,https://xoso.com.vn/xsmn-27-02-2021.html,OK
2021-03-06,Saturday,HAU_GIANG,269792,75378,78517,35762,81871,09850,06919,84566,46753,72089,48399,20896,5687,2627,5870,4229,461,93,e7dfae6675144c9c,https://xoso.com.vn/xsmn-06-03-2021.html,OK
2021-03-13,Saturday,HAU_GIANG,676757,92831,05393,38656,54722,59507,43286,99189,36814,22604,99066,97695,4770,6173,3395,9885,654,18,1a6a6f9660b9e5c6,https://xoso.com.vn/xsmn-13-03-2021.html,OK
2021-03-20,Saturday,HAU_GIANG,570766,03940,69973,43468,66306,92612,21425,95243,00339,61051,32446,86923,4891,8672,7019,1520,156,40,319d080a448e9cd4,https://xoso.com.vn/xsmn-20-03-2021.html,OK
2021-03-27,Saturday,HAU_GIANG,654767,33461,31667,54392,49374,48484,02739,67053,25744,25229,86680,73587,1624,4110,9955,3364,360,68,3d0eba0089cd0f28,https://xoso.com.vn/xsmn-27-03-2021.html,OK
2021-04-03,Saturday,HAU_GIANG,671567,11040,19325,16708,30429,40657,38473,25891,30596,21997,35369,24815,4212,0340,8228,0082,132,53,65eb89a416ed36a0,https://xoso.com.vn/xsmn-03-04-2021.html,OK
2021-04-10,Saturday,HAU_GIANG,380130,40289,48292,15567,57815,79693,89667,13895,48086,79759,46566,06802,8641,5242,0538,3706,973,77,c4127aab0219c066,https://xoso.com.vn/xsmn-10-04-2021.html,OK
