date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-05-20,Thursday,TAY_NINH,524786,14245,42765,50300,46571,80761,35243,12420,64594,12682,73565,59124,6119,6042,8935,7198,202,15,0b3fc3096e40b028,https://xoso.com.vn/xsmn-20-05-2021.html,OK
2021-05-27,Thursday,TAY_NINH,564247,18114,71795,72269,26305,66305,42230,08499,48023,34966,07830,38630,4718,4221,2567,9774,990,71,c6c32ac32c692cdb,https://xoso.com.vn/xsmn-27-05-2021.html,OK
2021-06-03,Thursday,TAY_NINH,791223,51700,96513,17584,87441,71089,35970,20644,40558,66670,80714,89724,4818,9326,5933,0838,073,56,3e2ed1394d97c79e,https://xoso.com.vn/xsmn-03-06-2021.html,OK
2021-06-10,Thursday,TAY_NINH,271421,93738,23520,24004,24691,06640,40301,05811,68110,35348,03717,54971,9993,1047,9883,3448,289,88,909b2b4f4cf26bac,https://xoso.com.vn/xsmn-10-06-2021.html,OK
2021-06-17,Thursday,TAY_NINH,719225,88235,27860,68440,91296,16257,86355,85921,53219,76476,99615,69698,7626,1344,8555,3362,946,61,803ca39fd630bd23,https://xoso.com.vn/xsmn-17-06-2021.html,OK
2021-06-24,Thursday,TAY_NINH,337777,17044,16369,18129,18318,30045,45287,99553,47630,07193,54646,38634,3443,3227,4065,6401,594,75,8ec0094354dddf89,https://xoso.com.vn/xsmn-24-06-2021.html,OK
2021-07-01,Thursday,TAY_NINH,675184,28201,18192,15702,65510,52988,72587,17386,07673,35641,44016,15018,9813,5425,5244,8771,652,44,e90f73ce9203b501,https://xoso.com.vn/xsmn-01-07-2021.html,OK
2021-07-08,Thursday,TAY_NINH,673884,46298,38900,60343,31457,43201,87064,35508,04828,52335,70706,01929,4144,5138,8336,7218,996,14,057fbb6d92899ee4,https://xoso.com.vn/xsmn-08-07-2021.html,OK
2021-10-28,Thursday,TAY_NINH,396800,57136,79078,73042,47228,12740,10265,45862,73648,48795,22132,81842,3798,2383,6058,9309,946,74,d12d37b79cd3ccbe,https://xoso.com.vn/xsmn-28-10-2021.html,OK
2021-11-04,Thursday,TAY_NINH,684051,23095,81858,49148,85933,79607,00043,64786,29334,34353,73228,74249,3147,5388,6752,3177,503,62,38d311e4cfc8ce20,https://xoso.com.vn/xsmn-04-11-2021.html,OK
