date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-04-14,Thursday,BINH_THUAN,614226,82001,16714,41600,43236,44981,80391,32057,05524,72277,80438,48102,3500,9972,4180,9775,849,56,b64e7b6e7452613f,https://xoso.com.vn/xsmn-14-04-2022.html,OK
2022-04-21,Thursday,BINH_THUAN,192485,85339,37032,43364,41052,13654,38953,85564,22244,37615,89502,30193,4038,5700,1733,5109,840,58,5894ea386c04cf23,https://xoso.com.vn/xsmn-21-04-2022.html,OK
2022-04-28,Thursday,BINH_THUAN,063241,71016,30262,76106,90569,60844,87786,10952,01783,28380,34200,17953,3180,4435,1115,2422,860,19,2e3d0540271652f6,https://xoso.com.vn/xsmn-28-04-2022.html,OK
2022-05-05,Thursday,BINH_THUAN,335995,51816,69037,64431,63267,81292,98850,02014,51458,39029,51697,94793,9118,2419,2546,0688,518,40,74ea5cb99619b342,https://xoso.com.vn/xsmn-05-05-2022.html,OK
2022-05-12,Thursday,BINH_THUAN,923900,91624,88864,30891,27910,98347,72061,65049,56848,19194,15817,62464,0217,9030,0392,7161,753,05,beab9992f05fb4a7,https://xoso.com.vn/xsmn-12-05-2022.html,OK
2022-05-19,Thursday,BINH_THUAN,202181,34235,75438,15382,22515,74510,79909,36058,42941,09702,95023,15188,7267,1438,4205,9800,069,05,81deca82d47cf152,https://xoso.com.vn/xsmn-19-05-2022.html,OK
2022-05-26,Thursday,BINH_THUAN,295902,64309,55803,68356,71983,24944,88944,25409,30133,69092,34391,64026,3606,3496,4376,0980,370,50,d4cd54649652b220,https://xoso.com.vn/xsmn-26-05-2022.html,OK
2022-06-02,Thursday,BINH_THUAN,672006,60824,16450,36529,50913,07510,28538,01931,24792,44547,77976,61944,9808,6518,9177,2071,170,77,8a77cf7069c99f27,https://xoso.com.vn/xsmn-02-06-2022.html,OK
2022-06-09,Thursday,BINH_THUAN,284521,71929,23907,85797,08435,65493,21522,76764,30271,73391,55846,82570,0800,5526,9314,3544,598,22,2118bf48c8293a2e,https://xoso.com.vn/xsmn-09-06-2022.html,OK
2022-06-16,Thursday,BINH_THUAN,506090,69953,85405,18720,35229,61727,30904,12390,95528,52855,10584,43790,3605,6577,5722,6768,006,53,2b434f2de257689f,https://xoso.com.vn/xsmn-16-06-2022.html,OK
2022-06-23,Thursday,BINH_THUAN,029023,40726,18672,21663,04760,56701,91969,29244,65243,31318,92306,83215,3653,9009,1167,1353,217,44,11bcb7749988c8b6,https://xoso.com.vn/xsmn-23-06-2022.html,OK
2022-06-30,Thursday,BINH_THUAN,373430,93086,02878,28751,25842,16278,39923,68808,88047,38345,56909,86217,7670,8260,1597,8596,137,16,bfce6e1b703c781a,https://xoso.com.vn/xsmn-30-06-2022.html,OK
2022-07-07,Thursday,BINH_THUAN,241787,35144,90394,41557,60535,34679,49363,59465,55214,72959,48349,92089,2707,7454,0204,5966,921,21,af849e96d263b668,https://xoso.com.vn/xsmn-07-07-2022.html,OK
2022-07-14,Thursday,BINH_THUAN,009013,69734,37357,79444,42160,51684,31008,08409,80878,68860,44757,22947,9604,9614,1307,0038,504,74,312fdef85524b681,https://xoso.com.vn/xsmn-14-07-2022.html,OK
2022-07-21,Thursday,BINH_THUAN,939749,00368,10624,27869,97831,21550,18410,27205,97916,59225,67897,32588,2537,2805,6397,6294,166,72,ee9cf0726ff84c72,https://xoso.com.vn/xsmn-21-07-2022.html,OK
2022-07-28,Thursday,BINH_THUAN,780526,36837,21125,44732,55592,61525,53701,53047,48031,11771,85856,78547,9644,5501,3029,6666,777,47,119b296b9775720a,https://xoso.com.vn/xsmn-28-07-2022.html,OK
2022-08-04,Thursday,BINH_THUAN,168587,34847,32772,83828,16649,17905,36554,69089,27204,47178,28472,15378,1562,5747,5226,3132,266,24,f75d632f7461f34d,https://xoso.com.vn/xsmn-04-08-2022.html,OK
2022-08-11,Thursday,BINH_THUAN,118322,57227,54805,50079,20537,89765,59000,49697,25623,59776,62344,31473,7001,1685,1926,3905,518,24,0d65d821c9b04cd6,https://xoso.com.vn/xsmn-11-08-2022.html,OK
2022-08-18,Thursday,BINH_THUAN,594884,92262,27558,65735,54225,35128,87938,12421,66194,99389,31794,18139,5082,5899,2462,1375,699,91,9977ce91dda47cb4,https://xoso.com.vn/xsmn-18-08-2022.html,OK
