date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-05-21,Friday,TRA_VINH,090253,59443,06494,15543,60144,77430,13077,08135,62017,09778,63604,30768,0726,0415,6928,1636,434,73,b7a8c6be0a77539f,https://xoso.com.vn/xsmn-21-05-2021.html,OK
2021-05-28,Friday,TRA_VINH,080453,42348,47542,61714,61646,23845,83288,98317,22828,91880,14897,12143,6603,7671,2875,8418,793,96,65853402d95d0c34,https://xoso.com.vn/xsmn-28-05-2021.html,OK
2021-06-04,Friday,TRA_VINH,548226,10169,65952,79215,58868,53616,38448,81294,74023,80294,80672,24277,7752,1093,6532,9835,319,10,40cbd0c9e93ba649,https://xoso.com.vn/xsmn-04-06-2021.html,OK
2021-06-11,Friday,TRA_VINH,052296,22604,05557,07504,05889,59909,47076,87815,86377,83296,88877,95094,8624,6581,4868,9906,667,32,66a9d98175e66bbb,https://xoso.com.vn/xsmn-11-06-2021.html,OK
2021-06-18,Friday,TRA_VINH,829097,26342,68405,16084,47507,86876,63714,24839,14157,89783,70727,46330,9004,4382,2304,9015,682,14,07766b9ae683d878,https://xoso.com.vn/xsmn-18-06-2021.html,OK
2021-06-25,Friday,TRA_VINH,707542,24143,91112,60771,56060,65566,27185,48332,68600,98996,02065,53130,1848,1829,6039,0350,553,80,a98ac8aec1c04cb6,https://xoso.com.vn/xsmn-25-06-2021.html,OK
2021-07-02,Friday,TRA_VINH,531312,94454,12941,59196,49426,27207,93201,69866,63367,60709,06017,58528,3356,1764,6482,3223,880,87,cb9c073eac3b1d2f,https://xoso.com.vn/xsmn-02-07-2021.html,OK
2021-10-22,Friday,TRA_VINH,670059,42000,09902,71308,14967,58843,37948,44683,14807,54719,06402,42624,6825,3239,6659,9275,264,46,806a4584de9c01dd,https://xoso.com.vn/xsmn-22-10-2021.html,OK
2021-10-29,Friday,TRA_VINH,055277,03208,81293,41202,57405,86111,79216,98806,19428,50755,49335,07804,5807,3827,3874,4523,717,44,c0a72de842fd159a,https://xoso.com.vn/xsmn-29-10-2021.html,OK
2021-11-05,Friday,TRA_VINH,010000,06791,66315,06669,43695,91773,97604,09870,82149,28693,46454,67611,4711,8150,5088,6709,485,23,1b833d943757770f,https://xoso.com.vn/xsmn-05-11-2021.html,OK
2021-11-12,Friday,TRA_VINH,486725,44305,58276,70695,90939,22031,80646,24420,96195,85493,76270,51437,8229,1079,4296,0002,829,39,9c40280b6904a171,https://xoso.com.vn/xsmn-12-11-2021.html,OK
2021-11-19,Friday,TRA_VINH,200426,78992,28229,12488,60235,64098,14073,77330,04302,34048,31380,90454,1813,0320,4294,7264,931,01,654d48ffe358db14,https://xoso.com.vn/xsmn-19-11-2021.html,OK
2021-11-26,Friday,TRA_VINH,813796,28460,34916,21014,74948,55079,42220,07400,56221,04203,75004,72241,0087,4015,8917,2999,102,03,6fb4103c329ce2ac,https://xoso.com.vn/xsmn-26-11-2021.html,OK
2021-12-03,Friday,TRA_VINH,034652,54521,78818,49231,21415,53547,33512,72856,12613,49415,66763,33891,5219,1900,9409,5188,504,19,939d6c530d302c4a,https://xoso.com.vn/xsmn-03-12-2021.html,OK
2021-12-10,Friday,TRA_VINH,320891,41832,90067,90539,72829,80880,80570,41631,24384,59366,71998,94908,9277,5833,4320,9936,152,78,3336a3af8e4dfec0,https://xoso.com.vn/xsmn-10-12-2021.html,OK
2021-12-17,Friday,TRA_VINH,556924,95266,89712,77268,99453,24846,55798,16911,76433,39612,03605,42709,8520,6379,4060,6131,748,33,ed1511b22b3cba15,https://xoso.com.vn/xsmn-17-12-2021.html,OK
2021-12-24,Friday,TRA_VINH,395598,19913,50781,40534,84556,44845,51179,89016,14462,31204,16188,64470,2904,5409,0964,2353,864,57,752b4a0728c6bc6d,https://xoso.com.vn/xsmn-24-12-2021.html,OK
