date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-02-13,Saturday,BINH_PHUOC,786234,73531,99281,77444,21709,05846,42192,65526,92018,86880,50624,77919,2190,0488,5716,3985,831,91,3e0f3e6c617880b2,https://xoso.com.vn/xsmn-13-02-2021.html,OK
2021-02-20,Saturday,BINH_PHUOC,238691,91640,64404,62980,75420,65741,08498,61860,01440,95934,13081,07637,1700,2392,8087,1691,320,32,90d269b68e3683d6,https://xoso.com.vn/xsmn-20-02-2021.html,OK
2021-02-27,Saturday,BINH_PHUOC,150476,55239,55284,66764,24561,77650,03906,79482,53043,39522,25157,52655,1031,2482,3935,4678,340,48,17a1a6e1be4cadb0,https://xoso.com.vn/xsmn-27-02-2021.html,OK
2021-03-06,Saturday,BINH_PHUOC,452301,10409,75802,45543,30845,41029,13242,07549,95809,17559,90656,88093,9509,1048,3738,0059,166,27,64962703c1d5726b,https://xoso.com.vn/xsmn-06-03-2021.html,OK
2021-03-13,Saturday,BINH_PHUOC,077209,18665,35713,42605,42108,89511,34813,07518,89769,86750,45936,48302,8732,8937,5951,7436,493,47,8e6c8d43f4f23863,https://xoso.com.vn/xsmn-13-03-2021.html,OK
2021-03-20,Saturday,BINH_PHUOC,888196,64405,68387,94139,40172,86311,85075,33806,02130,59725,39507,28418,4449,2152,1056,6968,283,54,a426cdccd2a81e5f,https://xoso.com.vn/xsmn-20-03-2021.html,OK
2021-03-27,Saturday,BINH_PHUOC,133310,86719,32327,87469,78043,90200,75571,55659,24467,17072,48455,79862,4056,9248,0531,7720,850,33,88b58cce536ceda9,https://xoso.com.vn/xsmn-27-03-2021.html,OK
2021-04-03,Saturday,BINH_PHUOC,319644,62702,33572,55900,74896,10963,46822,42728,45372,76336,93792,10858,1731,5619,9920,0237,964,62,9683df167b82323f,https://xoso.com.vn/xsmn-03-04-2021.html,OK
2021-04-10,Saturday,BINH_PHUOC,545210,56379,64011,96967,20201,86241,95129,77244,61099,88783,99428,60416,9148,8031,5526,7248,827,96,f5093a642862567e,https://xoso.com.vn/xsmn-10-04-2021.html,OK
2021-04-17,Saturday,BINH_PHUOC,952688,40932,70795,04797,52082,20759,05931,75863,62773,68913,94426,26509,3739,8848,8211,6432,176,34,c59b8310e53048b3,https://xoso.com.vn/xsmn-17-04-2021.html,OK
2021-04-24,Saturday,BINH_PHUOC,519515,45670,17579,83411,76936,58207,72607,34839,99842,20841,11361,86006,8214,8404,6811,9313,706,03,1b56aa0104febe12,https://xoso.com.vn/xsmn-24-04-2021.html,OK
2021-05-01,Saturday,BINH_PHUOC,547863,76435,62480,02172,32401,14165,05099,97666,96886,76033,72950,08736,2173,7486,3658,5783,153,85,d4cd84127e18ae31,https://xoso.com.vn/xsmn-01-05-2021.html,OK
2021-05-08,Saturday,BINH_PHUOC,028956,57864,20411,18940,61314,63730,26490,23808,91400,36896,96951,33877,6970,6465,8942,6927,771,42,d7fee4956448a318,https://xoso.com.vn/xsmn-08-05-2021.html,OK
2021-05-15,Saturday,BINH_PHUOC,714325,80224,56771,87737,64039,07146,57580,04672,01332,25435,20981,03514,2504,6336,5633,7641,325,41,18658aa0d139facf,https://xoso.com.vn/xsmn-15-05-2021.html,OK
2021-05-22,Saturday,BINH_PHUOC,361481,35282,86439,33437,77296,33992,60497,47535,65503,48785,76422,20600,2151,4825,4797,3170,744,60,90e3b520396ad293,https://xoso.com.vn/xsmn-22-05-2021.html,OK
2021-05-29,Saturday,BINH_PHUOC,227246,22407,59459,50475,57941,13937,87688,35940,91344,29897,66059,50759,0885,9104,1135,0669,798,98,dd20d54e95014ed1,https://xoso.com.vn/xsmn-29-05-2021.html,OK
2021-06-05,Saturday,BINH_PHUOC,386226,33814,18041,20366,25273,95618,33439,02963,82748,22513,49916,39204,9934,5140,4787,0829,603,70,a478adc96aa70556,https://xoso.com.vn/xsmn-05-06-2021.html,OK
2021-06-12,Saturday,BINH_PHUOC,836475,85886,33884,84433,24545,01366,40992,44197,90048,93668,80898,80276,4543,4771,2237,9051,495,54,3638bca1c24233cb,https://xoso.com.vn/xsmn-12-06-2021.html,OK
2021-06-19,Saturday,BINH_PHUOC,887162,21722,43622,97845,49922,56260,95113,29316,40693,97861,62886,88431,3622,1155,0777,7460,966,29,cfd443013c86be44,https://xoso.com.vn/xsmn-19-06-2021.html,OK
2021-06-26,Saturday,BINH_PHUOC,028654,48740,43942,15069,72056,40012,53460,18742,70385,12351,10359,45235,2613,1461,7442,1521,004,38,fac4d5f33f78dad7,https://xoso.com.vn/xsmn-26-06-2021.html,OK
2021-07-03,Saturday,BINH_PHUOC,664013,17334,63039,98082,96851,52713,26063,76715,03913,99853,79612,95912,6662,4253,3635,9478,241,63,3a61065e025ff825,https://xoso.com.vn/xsmn-03-07-2021.html,OK
2021-10-23,Saturday,BINH_PHUOC,180266,79665,73115,99993,72960,68035,54080,48988,89750,05125,61067,40348,2575,2335,1182,9840,138,15,7653f40b68a096df,https://xoso.com.vn/xsmn-23-10-2021.html,OK
2021-10-30,Saturday,BINH_PHUOC,175730,67247,91497,34876,61399,28832,00238,42448,33971,04150,60824,54441,5864,5197,8134,1312,415,20,ae3f5b859e0dd6ce,https://xoso.com.vn/xsmn-30-10-2021.html,OK
2021-11-06,Saturday,BINH_PHUOC,459164,51483,80217,35630,67508,36418,00492,65746,71442,56277,53239,91920,1310,1516,9624,7210,677,73,c2a35425b83d7636,https://xoso.com.vn/xsmn-06-11-2021.html,OK
2021-11-13,Saturday,BINH_PHUOC,404010,31804,71646,20607,88320,55962,96606,58379,87855,34951,08524,01813,8586,1005,0997,1098,197,62,52cc5b5088a41661,https://xoso.com.vn/xsmn-13-11-2021.html,OK
2021-11-20,Saturday,BINH_PHUOC,577002,42230,07046,57109,81504,34235,00814,65156,11746,13971,58709,95934,3662,6377,5489,1733,113,81,bee73ea759f59d38,https://xoso.com.vn/xsmn-20-11-2021.html,OK
2021-11-27,Saturday,BINH_PHUOC,983112,71128,81523,46185,58684,35730,05728,98460,81025,00604,02670,62080,2814,1746,3186,8389,664,70,92927173b2cb0cbb,https://xoso.com.vn/xsmn-27-11-2021.html,OK
2021-12-04,Saturday,BINH_PHUOC,595167,52723,08636,86488,25660,88105,27241,05843,55782,94724,41472,33097,6432,1615,6973,0345,886,29,2fa688b82b0cdd34,https://xoso.com.vn/xsmn-04-12-2021.html,OK
2021-12-11,Saturday,BINH_PHUOC,658796,73077,77564,10007,30332,66596,51519,04904,85699,78920,63083,68712,6860,1358,2714,4238,767,94,7c3daaefafe92fc6,https://xoso.com.vn/xsmn-11-12-2021.html,OK
2021-12-18,Saturday,BINH_PHUOC,605091,05170,81355,93056,33398,43746,76112,80021,49854,38239,65608,02023,2019,5806,1633,9272,735,53,d51b92d0af1f38fe,https://xoso.com.vn/xsmn-18-12-2021.html,OK
2021-12-25,Saturday,BINH_PHUOC,565398,35228,26999,12257,71858,02519,81852,53445,06023,46357,69721,11140,5186,1748,5932,0041,452,13,d8f9d0c1df3eacca,https://xoso.com.vn/xsmn-25-12-2021.html,OK
2022-01-01,Saturday,BINH_PHUOC,110449,48262,08091,71043,75612,12119,45481,14115,07362,81779,54109,29585,2283,6231,7782,6140,772,11,83c6126f13cb4f2a,https://xoso.com.vn/xsmn-01-01-2022.html,OK
2022-01-08,Saturday,BINH_PHUOC,123449,10289,23400,72411,00263,16429,28671,85267,41203,74119,06415,06168,4561,2560,5042,6629,636,61,ee69fdcbf00477dd,https://xoso.com.vn/xsmn-08-01-2022.html,OK
2022-01-15,Saturday,BINH_PHUOC,021784,91434,80245,93470,13079,23306,89692,47638,63010,30436,20871,44764,6468,5847,9723,4684,384,18,f431e18c4b6607dc,https://xoso.com.vn/xsmn-15-01-2022.html,OK
