date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2021-01-20,Wednesday,SOC_TRANG,779026,69708,39440,59400,18533,12832,33123,81963,50251,36875,65584,71567,3910,9254,8700,9991,680,44,434fcdc100a97720,https://xoso.com.vn/xsmn-20-01-2021.html,OK
2021-01-27,Wednesday,SOC_TRANG,799366,30538,39512,74887,44289,90403,79331,79091,44072,96526,13507,31735,0088,1103,8362,0689,470,04,c7f826605becb1d7,https://xoso.com.vn/xsmn-27-01-2021.html,OK
2021-02-03,Wednesday,SOC_TRANG,673728,70176,27803,69441,40905,61136,10818,53510,58658,12851,97080,22842,0098,9897,2802,5532,637,31,6ee7bad6320ffc51,https://xoso.com.vn/xsmn-03-02-2021.html,OK
2021-02-10,Wednesday,SOC_TRANG,365159,10719,80949,07182,67207,39863,21473,98293,63473,78866,13381,62702,0656,4852,9917,3685,860,06,624d8a066d91b0fd,https://xoso.com.vn/xsmn-10-02-2021.html,OK
2021-02-17,Wednesday,SOC_TRANG,149211,68309,21444,03207,90551,38686,00687,50303,71149,14196,90181,06487,8491,3341,4267,5194,549,99,46728c6c4388267b,https://xoso.com.vn/xsmn-17-02-2021.html,OK
2021-02-24,Wednesday,SOC_TRANG,062911,98909,48184,79690,58224,01664,13912,60227,33314,48324,51502,60146,5684,7250,2618,1967,802,38,c29a8ee427c5d484,https://xoso.com.vn/xsmn-24-02-2021.html,OK
2021-03-03,Wednesday,SOC_TRANG,454847,72330,42590,26544,70144,86931,79675,09519,85255,58821,60418,11558,2962,6470,6472,0714,127,47,fa50098c8732909d,https://xoso.com.vn/xsmn-03-03-2021.html,OK
2021-03-10,Wednesday,SOC_TRANG,323383,85058,54009,54695,83819,09171,67810,98616,84506,33200,85473,89638,6796,4133,0240,0889,491,12,120934ab5eece804,https://xoso.com.vn/xsmn-10-03-2021.html,OK
2021-03-17,Wednesday,SOC_TRANG,970833,39868,54294,82082,13515,19595,61085,30319,13002,94851,03961,19909,3294,7802,9572,8681,322,24,a5966e32e012a187,https://xoso.com.vn/xsmn-17-03-2021.html,OK
2021-03-24,Wednesday,SOC_TRANG,136389,54479,84419,97547,48932,01444,28809,36437,42152,19764,34943,41584,0488,0328,3176,6851,585,29,d5243512beadd9ec,https://xoso.com.vn/xsmn-24-03-2021.html,OK
2021-03-31,Wednesday,SOC_TRANG,108660,65515,61227,34721,07101,66766,74669,37889,69365,58606,74543,47847,7433,7501,8528,9824,407,41,ce2424fb344a9019,https://xoso.com.vn/xsmn-31-03-2021.html,OK
2021-04-07,Wednesday,SOC_TRANG,534417,53165,77004,27764,07970,13244,35212,42557,70184,73296,84054,40806,2358,9569,2153,0496,585,36,bd58e20b6617ae4e,https://xoso.com.vn/xsmn-07-04-2021.html,OK
2021-04-14,Wednesday,SOC_TRANG,714619,23612,84142,26499,07041,23668,31748,59093,95025,41523,21328,31100,6949,8941,0723,9764,173,76,e738716aa7a6e349,https://xoso.com.vn/xsmn-14-04-2021.html,OK
2021-04-21,Wednesday,SOC_TRANG,695189,05856,65012,10969,59758,86455,90083,92002,23210,06283,76035,12683,1248,5226,3946,3503,970,73,2e8ba1a7137b702c,https://xoso.com.vn/xsmn-21-04-2021.html,OK
